test_name,true_category,true_label,transform,pred_original,conf_original,pred_transformed,conf_transformed,flipped,correct_original,correct_transformed,tokens_original,tokens_transformed,token_delta,conf_delta,whitespace_identical
ConfigServicePropertySourceLocatorTests.shouldThrowExceptionWhenNegativeReadTimeoutSet,5,non-flaky,indent +2,5,0.9443,5,0.9506,False,True,True,137,152,15,0.0062,True
ConfigServicePropertySourceLocatorTests.shouldThrowExceptionWhenNegativeReadTimeoutSet,5,non-flaky,indent +4,5,0.9443,5,0.9509,False,True,True,137,168,31,0.0066,True
ConfigServicePropertySourceLocatorTests.shouldThrowExceptionWhenNegativeReadTimeoutSet,5,non-flaky,indent +8,5,0.9443,5,0.9508,False,True,True,137,200,63,0.0065,True
ConfigServicePropertySourceLocatorTests.shouldThrowExceptionWhenNegativeReadTimeoutSet,5,non-flaky,spaces to tabs,5,0.9443,5,0.9453,False,True,True,137,136,-1,0.001,True
ConfigServicePropertySourceLocatorTests.shouldThrowExceptionWhenNegativeReadTimeoutSet,5,non-flaky,tabs to spaces,5,0.9443,5,0.9513,False,True,True,137,171,34,0.0069,True
ConfigServicePropertySourceLocatorTests.shouldThrowExceptionWhenNegativeReadTimeoutSet,5,non-flaky,strip indent,5,0.9443,4,0.9278,True,True,False,137,121,-16,-0.0165,True
ConfigServicePropertySourceLocatorTests.shouldThrowExceptionWhenNegativeReadTimeoutSet,5,non-flaky,add blank lines,5,0.9443,5,0.9468,False,True,True,137,136,-1,0.0025,True
ConfigServicePropertySourceLocatorTests.shouldThrowExceptionWhenNegativeReadTimeoutSet,5,non-flaky,remove blank lines,5,0.9443,5,0.9453,False,True,True,137,136,-1,0.001,True
ConfigServicePropertySourceLocatorTests.shouldThrowExceptionWhenNegativeReadTimeoutSet,5,non-flaky,trailing newline,5,0.9443,5,0.9454,False,True,True,137,137,0,0.001,True
ConfigServicePropertySourceLocatorTests.shouldThrowExceptionWhenNegativeReadTimeoutSet,5,non-flaky,trailing spaces,5,0.9443,5,0.9493,False,True,True,137,145,8,0.005,True
ConfigServicePropertySourceLocatorTests.shouldThrowExceptionWhenNegativeReadTimeoutSet,5,non-flaky,CRLF endings,5,0.9443,5,0.9476,False,True,True,137,146,9,0.0033,True
TestRpcProgramNfs3.testRemove,5,non-flaky,indent +2,5,0.9492,5,0.9493,False,True,True,387,432,45,0.0,True
TestRpcProgramNfs3.testRemove,5,non-flaky,indent +4,5,0.9492,5,0.95,False,True,True,387,476,89,0.0007,True
TestRpcProgramNfs3.testRemove,5,non-flaky,indent +8,5,0.9492,5,0.95,False,True,True,387,512,125,0.0007,True
TestRpcProgramNfs3.testRemove,5,non-flaky,spaces to tabs,5,0.9492,5,0.9465,False,True,True,387,335,-52,-0.0028,True
TestRpcProgramNfs3.testRemove,5,non-flaky,tabs to spaces,5,0.9492,5,0.9485,False,True,True,387,386,-1,-0.0008,True
TestRpcProgramNfs3.testRemove,5,non-flaky,strip indent,5,0.9492,0,0.8506,True,True,False,387,311,-76,-0.0987,True
TestRpcProgramNfs3.testRemove,5,non-flaky,add blank lines,5,0.9492,5,0.9499,False,True,True,387,388,1,0.0007,True
TestRpcProgramNfs3.testRemove,5,non-flaky,remove blank lines,5,0.9492,5,0.9481,False,True,True,387,386,-1,-0.0011,True
TestRpcProgramNfs3.testRemove,5,non-flaky,trailing newline,5,0.9492,5,0.9485,False,True,True,387,387,0,-0.0008,True
TestRpcProgramNfs3.testRemove,5,non-flaky,trailing spaces,5,0.9492,5,0.947,False,True,True,387,411,24,-0.0023,True
TestRpcProgramNfs3.testRemove,5,non-flaky,CRLF endings,5,0.9492,5,0.9482,False,True,True,387,412,25,-0.001,True
EmptyByteBufTest.testIsReadable,5,non-flaky,indent +2,5,0.9514,5,0.9515,False,True,True,94,103,9,0.0,True
EmptyByteBufTest.testIsReadable,5,non-flaky,indent +4,5,0.9514,5,0.9515,False,True,True,94,113,19,0.0,True
EmptyByteBufTest.testIsReadable,5,non-flaky,indent +8,5,0.9514,5,0.9509,False,True,True,94,133,39,-0.0005,True
EmptyByteBufTest.testIsReadable,5,non-flaky,spaces to tabs,5,0.9514,5,0.9491,False,True,True,94,72,-22,-0.0023,True
EmptyByteBufTest.testIsReadable,5,non-flaky,tabs to spaces,5,0.9514,5,0.9516,False,True,True,94,93,-1,0.0002,True
EmptyByteBufTest.testIsReadable,5,non-flaky,strip indent,5,0.9514,4,0.9143,True,True,False,94,63,-31,-0.0371,True
EmptyByteBufTest.testIsReadable,5,non-flaky,add blank lines,5,0.9514,5,0.9515,False,True,True,94,93,-1,0.0001,True
EmptyByteBufTest.testIsReadable,5,non-flaky,remove blank lines,5,0.9514,5,0.9516,False,True,True,94,93,-1,0.0002,True
EmptyByteBufTest.testIsReadable,5,non-flaky,trailing newline,5,0.9514,5,0.9516,False,True,True,94,94,0,0.0002,True
EmptyByteBufTest.testIsReadable,5,non-flaky,trailing spaces,5,0.9514,5,0.9517,False,True,True,94,99,5,0.0002,True
EmptyByteBufTest.testIsReadable,5,non-flaky,CRLF endings,5,0.9514,5,0.9516,False,True,True,94,100,6,0.0002,True
BaseConnectorTest.testExplainAnalyzeVerbose,5,non-flaky,indent +2,5,0.9524,5,0.9524,False,True,True,153,164,11,0.0,True
BaseConnectorTest.testExplainAnalyzeVerbose,5,non-flaky,indent +4,5,0.9524,5,0.9522,False,True,True,153,176,23,-0.0002,True
BaseConnectorTest.testExplainAnalyzeVerbose,5,non-flaky,indent +8,5,0.9524,5,0.9519,False,True,True,153,200,47,-0.0005,True
BaseConnectorTest.testExplainAnalyzeVerbose,5,non-flaky,spaces to tabs,5,0.9524,5,0.9479,False,True,True,153,129,-24,-0.0045,True
BaseConnectorTest.testExplainAnalyzeVerbose,5,non-flaky,tabs to spaces,5,0.9524,5,0.9524,False,True,True,153,152,-1,-0.0,True
BaseConnectorTest.testExplainAnalyzeVerbose,5,non-flaky,strip indent,5,0.9524,4,0.6216,True,True,False,153,119,-34,-0.3308,True
BaseConnectorTest.testExplainAnalyzeVerbose,5,non-flaky,add blank lines,5,0.9524,5,0.9525,False,True,True,153,152,-1,0.0002,True
BaseConnectorTest.testExplainAnalyzeVerbose,5,non-flaky,remove blank lines,5,0.9524,5,0.9524,False,True,True,153,152,-1,-0.0,True
BaseConnectorTest.testExplainAnalyzeVerbose,5,non-flaky,trailing newline,5,0.9524,5,0.9524,False,True,True,153,153,0,0.0,True
BaseConnectorTest.testExplainAnalyzeVerbose,5,non-flaky,trailing spaces,5,0.9524,5,0.9522,False,True,True,153,159,6,-0.0002,True
BaseConnectorTest.testExplainAnalyzeVerbose,5,non-flaky,CRLF endings,5,0.9524,5,0.9525,False,True,True,153,160,7,0.0001,True
ConfigServicePropertySourceLocatorTests.sunnyDayWithLabelThatContainsASlash,5,non-flaky,indent +2,5,0.9494,5,0.9509,False,True,True,155,172,17,0.0015,True
ConfigServicePropertySourceLocatorTests.sunnyDayWithLabelThatContainsASlash,5,non-flaky,indent +4,5,0.9494,5,0.9516,False,True,True,155,190,35,0.0022,True
ConfigServicePropertySourceLocatorTests.sunnyDayWithLabelThatContainsASlash,5,non-flaky,indent +8,5,0.9494,5,0.9509,False,True,True,155,226,71,0.0016,True
ConfigServicePropertySourceLocatorTests.sunnyDayWithLabelThatContainsASlash,5,non-flaky,spaces to tabs,5,0.9494,5,0.9496,False,True,True,155,154,-1,0.0002,True
ConfigServicePropertySourceLocatorTests.sunnyDayWithLabelThatContainsASlash,5,non-flaky,tabs to spaces,5,0.9494,5,0.9519,False,True,True,155,206,51,0.0025,True
ConfigServicePropertySourceLocatorTests.sunnyDayWithLabelThatContainsASlash,5,non-flaky,strip indent,5,0.9494,4,0.8186,True,True,False,155,133,-22,-0.1307,True
ConfigServicePropertySourceLocatorTests.sunnyDayWithLabelThatContainsASlash,5,non-flaky,add blank lines,5,0.9494,5,0.9499,False,True,True,155,154,-1,0.0005,True
ConfigServicePropertySourceLocatorTests.sunnyDayWithLabelThatContainsASlash,5,non-flaky,remove blank lines,5,0.9494,5,0.9496,False,True,True,155,154,-1,0.0002,True
ConfigServicePropertySourceLocatorTests.sunnyDayWithLabelThatContainsASlash,5,non-flaky,trailing newline,5,0.9494,5,0.9497,False,True,True,155,155,0,0.0003,True
ConfigServicePropertySourceLocatorTests.sunnyDayWithLabelThatContainsASlash,5,non-flaky,trailing spaces,5,0.9494,5,0.9502,False,True,True,155,164,9,0.0008,True
ConfigServicePropertySourceLocatorTests.sunnyDayWithLabelThatContainsASlash,5,non-flaky,CRLF endings,5,0.9494,5,0.9502,False,True,True,155,165,10,0.0008,True
DownsampleIteratorTest.simpleGetOneSample,5,non-flaky,indent +2,5,0.9508,5,0.9508,False,True,True,378,413,35,-0.0,True
DownsampleIteratorTest.simpleGetOneSample,5,non-flaky,indent +4,5,0.9508,5,0.9506,False,True,True,378,449,71,-0.0001,True
DownsampleIteratorTest.simpleGetOneSample,5,non-flaky,indent +8,5,0.9508,5,0.9499,False,True,True,378,512,134,-0.0009,True
DownsampleIteratorTest.simpleGetOneSample,5,non-flaky,spaces to tabs,5,0.9508,5,0.9505,False,True,True,378,252,-126,-0.0003,True
DownsampleIteratorTest.simpleGetOneSample,5,non-flaky,tabs to spaces,5,0.9508,5,0.9505,False,True,True,378,377,-1,-0.0003,True
DownsampleIteratorTest.simpleGetOneSample,5,non-flaky,strip indent,5,0.9508,3,0.6717,True,True,False,378,204,-174,-0.279,True
DownsampleIteratorTest.simpleGetOneSample,5,non-flaky,add blank lines,5,0.9508,5,0.9504,False,True,True,378,377,-1,-0.0004,True
DownsampleIteratorTest.simpleGetOneSample,5,non-flaky,remove blank lines,5,0.9508,5,0.9505,False,True,True,378,377,-1,-0.0003,True
DownsampleIteratorTest.simpleGetOneSample,5,non-flaky,trailing newline,5,0.9508,5,0.9505,False,True,True,378,378,0,-0.0002,True
DownsampleIteratorTest.simpleGetOneSample,5,non-flaky,trailing spaces,5,0.9508,5,0.9506,False,True,True,378,396,18,-0.0001,True
DownsampleIteratorTest.simpleGetOneSample,5,non-flaky,CRLF endings,5,0.9508,5,0.9509,False,True,True,378,397,19,0.0001,True
PetApiTest.getPetByIdTest,5,non-flaky,indent +2,5,0.9522,5,0.9518,False,True,True,108,123,15,-0.0004,True
PetApiTest.getPetByIdTest,5,non-flaky,indent +4,5,0.9522,5,0.9514,False,True,True,108,139,31,-0.0008,True
PetApiTest.getPetByIdTest,5,non-flaky,indent +8,5,0.9522,5,0.9504,False,True,True,108,171,63,-0.0018,True
PetApiTest.getPetByIdTest,5,non-flaky,spaces to tabs,5,0.9522,5,0.9505,False,True,True,108,69,-39,-0.0018,True
PetApiTest.getPetByIdTest,5,non-flaky,tabs to spaces,5,0.9522,5,0.9521,False,True,True,108,107,-1,-0.0001,True
PetApiTest.getPetByIdTest,5,non-flaky,strip indent,5,0.9522,5,0.6443,False,True,True,108,53,-55,-0.3079,True
PetApiTest.getPetByIdTest,5,non-flaky,add blank lines,5,0.9522,5,0.9521,False,True,True,108,107,-1,-0.0002,True
PetApiTest.getPetByIdTest,5,non-flaky,remove blank lines,5,0.9522,5,0.9522,False,True,True,108,89,-19,-0.0001,True
PetApiTest.getPetByIdTest,5,non-flaky,trailing newline,5,0.9522,5,0.9521,False,True,True,108,108,0,-0.0001,True
PetApiTest.getPetByIdTest,5,non-flaky,trailing spaces,5,0.9522,5,0.9507,False,True,True,108,116,8,-0.0016,True
PetApiTest.getPetByIdTest,5,non-flaky,CRLF endings,5,0.9522,5,0.952,False,True,True,108,117,9,-0.0003,True
CookiesTestCase.testRequestCookieDomainPathVersion,5,non-flaky,indent +2,5,0.9528,5,0.9522,False,True,True,332,363,31,-0.0006,True
CookiesTestCase.testRequestCookieDomainPathVersion,5,non-flaky,indent +4,5,0.9528,5,0.952,False,True,True,332,393,61,-0.0008,True
CookiesTestCase.testRequestCookieDomainPathVersion,5,non-flaky,indent +8,5,0.9528,5,0.9516,False,True,True,332,453,121,-0.0013,True
CookiesTestCase.testRequestCookieDomainPathVersion,5,non-flaky,spaces to tabs,5,0.9528,5,0.9519,False,True,True,332,265,-67,-0.0009,True
CookiesTestCase.testRequestCookieDomainPathVersion,5,non-flaky,tabs to spaces,5,0.9528,5,0.9525,False,True,True,332,331,-1,-0.0003,True
CookiesTestCase.testRequestCookieDomainPathVersion,5,non-flaky,strip indent,5,0.9528,3,0.8511,True,True,False,332,240,-92,-0.1018,True
CookiesTestCase.testRequestCookieDomainPathVersion,5,non-flaky,add blank lines,5,0.9528,5,0.9524,False,True,True,332,333,1,-0.0004,True
CookiesTestCase.testRequestCookieDomainPathVersion,5,non-flaky,remove blank lines,5,0.9528,5,0.9526,False,True,True,332,331,-1,-0.0003,True
CookiesTestCase.testRequestCookieDomainPathVersion,5,non-flaky,trailing newline,5,0.9528,5,0.9527,False,True,True,332,332,0,-0.0002,True
CookiesTestCase.testRequestCookieDomainPathVersion,5,non-flaky,trailing spaces,5,0.9528,5,0.9518,False,True,True,332,349,17,-0.001,True
CookiesTestCase.testRequestCookieDomainPathVersion,5,non-flaky,CRLF endings,5,0.9528,5,0.953,False,True,True,332,350,18,0.0002,True
BucketNameValidatorTest.testValidation_startWithDot,5,non-flaky,indent +2,5,0.9448,5,0.9487,False,True,True,52,57,5,0.0039,True
BucketNameValidatorTest.testValidation_startWithDot,5,non-flaky,indent +4,5,0.9448,5,0.9496,False,True,True,52,63,11,0.0048,True
BucketNameValidatorTest.testValidation_startWithDot,5,non-flaky,indent +8,5,0.9448,5,0.9509,False,True,True,52,75,23,0.0061,True
BucketNameValidatorTest.testValidation_startWithDot,5,non-flaky,spaces to tabs,5,0.9448,5,0.9396,False,True,True,52,49,-3,-0.0052,True
BucketNameValidatorTest.testValidation_startWithDot,5,non-flaky,tabs to spaces,5,0.9448,5,0.9443,False,True,True,52,51,-1,-0.0006,True
BucketNameValidatorTest.testValidation_startWithDot,5,non-flaky,strip indent,5,0.9448,4,0.9456,True,True,False,52,45,-7,0.0007,True
BucketNameValidatorTest.testValidation_startWithDot,5,non-flaky,add blank lines,5,0.9448,5,0.9436,False,True,True,52,51,-1,-0.0012,True
BucketNameValidatorTest.testValidation_startWithDot,5,non-flaky,remove blank lines,5,0.9448,5,0.9443,False,True,True,52,51,-1,-0.0006,True
BucketNameValidatorTest.testValidation_startWithDot,5,non-flaky,trailing newline,5,0.9448,5,0.9442,False,True,True,52,52,0,-0.0006,True
BucketNameValidatorTest.testValidation_startWithDot,5,non-flaky,trailing spaces,5,0.9448,5,0.9475,False,True,True,52,55,3,0.0026,True
BucketNameValidatorTest.testValidation_startWithDot,5,non-flaky,CRLF endings,5,0.9448,5,0.9457,False,True,True,52,56,4,0.0009,True
BaseConnectorTest.testShowCreateInformationSchema,5,non-flaky,indent +2,5,0.9522,5,0.952,False,True,True,126,137,11,-0.0002,True
BaseConnectorTest.testShowCreateInformationSchema,5,non-flaky,indent +4,5,0.9522,5,0.952,False,True,True,126,149,23,-0.0002,True
BaseConnectorTest.testShowCreateInformationSchema,5,non-flaky,indent +8,5,0.9522,5,0.9513,False,True,True,126,173,47,-0.0008,True
BaseConnectorTest.testShowCreateInformationSchema,5,non-flaky,spaces to tabs,5,0.9522,5,0.9492,False,True,True,126,90,-36,-0.003,True
BaseConnectorTest.testShowCreateInformationSchema,5,non-flaky,tabs to spaces,5,0.9522,5,0.9521,False,True,True,126,125,-1,-0.0001,True
BaseConnectorTest.testShowCreateInformationSchema,5,non-flaky,strip indent,5,0.9522,4,0.9286,True,True,False,126,76,-50,-0.0236,True
BaseConnectorTest.testShowCreateInformationSchema,5,non-flaky,add blank lines,5,0.9522,5,0.9519,False,True,True,126,125,-1,-0.0003,True
BaseConnectorTest.testShowCreateInformationSchema,5,non-flaky,remove blank lines,5,0.9522,5,0.9521,False,True,True,126,125,-1,-0.0001,True
BaseConnectorTest.testShowCreateInformationSchema,5,non-flaky,trailing newline,5,0.9522,5,0.9521,False,True,True,126,126,0,-0.0001,True
BaseConnectorTest.testShowCreateInformationSchema,5,non-flaky,trailing spaces,5,0.9522,5,0.9523,False,True,True,126,132,6,0.0001,True
BaseConnectorTest.testShowCreateInformationSchema,5,non-flaky,CRLF endings,5,0.9522,5,0.9522,False,True,True,126,133,7,0.0,True
RocksDbKeyValueServiceTest.testCreate,5,non-flaky,indent +2,5,0.9526,5,0.9523,False,True,True,192,207,15,-0.0003,True
RocksDbKeyValueServiceTest.testCreate,5,non-flaky,indent +4,5,0.9526,5,0.9522,False,True,True,192,223,31,-0.0004,True
RocksDbKeyValueServiceTest.testCreate,5,non-flaky,indent +8,5,0.9526,5,0.9514,False,True,True,192,255,63,-0.0012,True
RocksDbKeyValueServiceTest.testCreate,5,non-flaky,spaces to tabs,5,0.9526,5,0.95,False,True,True,192,149,-43,-0.0026,True
RocksDbKeyValueServiceTest.testCreate,5,non-flaky,tabs to spaces,5,0.9526,5,0.9525,False,True,True,192,191,-1,-0.0001,True
RocksDbKeyValueServiceTest.testCreate,5,non-flaky,strip indent,5,0.9526,4,0.8403,True,True,False,192,132,-60,-0.1124,True
RocksDbKeyValueServiceTest.testCreate,5,non-flaky,add blank lines,5,0.9526,5,0.9524,False,True,True,192,191,-1,-0.0003,True
RocksDbKeyValueServiceTest.testCreate,5,non-flaky,remove blank lines,5,0.9526,5,0.9525,False,True,True,192,191,-1,-0.0001,True
RocksDbKeyValueServiceTest.testCreate,5,non-flaky,trailing newline,5,0.9526,5,0.9526,False,True,True,192,192,0,-0.0001,True
RocksDbKeyValueServiceTest.testCreate,5,non-flaky,trailing spaces,5,0.9526,5,0.952,False,True,True,192,200,8,-0.0007,True
RocksDbKeyValueServiceTest.testCreate,5,non-flaky,CRLF endings,5,0.9526,5,0.9525,False,True,True,192,201,9,-0.0001,True
JsonWalkTest.testWalkWithDifferentListeners,5,non-flaky,indent +2,5,0.9517,5,0.9517,False,True,True,512,512,0,-0.0,True
JsonWalkTest.testWalkWithDifferentListeners,5,non-flaky,indent +4,5,0.9517,5,0.9514,False,True,True,512,512,0,-0.0004,True
JsonWalkTest.testWalkWithDifferentListeners,5,non-flaky,indent +8,5,0.9517,5,0.9513,False,True,True,512,512,0,-0.0005,True
JsonWalkTest.testWalkWithDifferentListeners,5,non-flaky,spaces to tabs,5,0.9517,5,0.9502,False,True,True,512,512,0,-0.0015,True
JsonWalkTest.testWalkWithDifferentListeners,5,non-flaky,tabs to spaces,5,0.9517,5,0.9517,False,True,True,512,512,0,0.0,True
JsonWalkTest.testWalkWithDifferentListeners,5,non-flaky,strip indent,5,0.9517,4,0.4184,True,True,False,512,512,0,-0.5334,True
JsonWalkTest.testWalkWithDifferentListeners,5,non-flaky,add blank lines,5,0.9517,5,0.9519,False,True,True,512,512,0,0.0001,True
JsonWalkTest.testWalkWithDifferentListeners,5,non-flaky,remove blank lines,5,0.9517,5,0.9517,False,True,True,512,512,0,0.0,True
JsonWalkTest.testWalkWithDifferentListeners,5,non-flaky,trailing newline,5,0.9517,5,0.9517,False,True,True,512,512,0,0.0,True
JsonWalkTest.testWalkWithDifferentListeners,5,non-flaky,trailing spaces,5,0.9517,5,0.9513,False,True,True,512,512,0,-0.0004,True
JsonWalkTest.testWalkWithDifferentListeners,5,non-flaky,CRLF endings,5,0.9517,5,0.9519,False,True,True,512,512,0,0.0002,True
ReactiveCouchbaseRepositoryQueryCollectionIntegrationTests.testScopeCollectionAnnotation,5,non-flaky,indent +2,5,0.9506,5,0.9518,False,True,True,380,421,41,0.0012,True
ReactiveCouchbaseRepositoryQueryCollectionIntegrationTests.testScopeCollectionAnnotation,5,non-flaky,indent +4,5,0.9506,5,0.952,False,True,True,380,463,83,0.0015,True
ReactiveCouchbaseRepositoryQueryCollectionIntegrationTests.testScopeCollectionAnnotation,5,non-flaky,indent +8,5,0.9506,5,0.9513,False,True,True,380,512,132,0.0007,True
ReactiveCouchbaseRepositoryQueryCollectionIntegrationTests.testScopeCollectionAnnotation,5,non-flaky,spaces to tabs,5,0.9506,5,0.9504,False,True,True,380,379,-1,-0.0001,True
ReactiveCouchbaseRepositoryQueryCollectionIntegrationTests.testScopeCollectionAnnotation,5,non-flaky,tabs to spaces,5,0.9506,5,0.9514,False,True,True,380,512,132,0.0009,True
ReactiveCouchbaseRepositoryQueryCollectionIntegrationTests.testScopeCollectionAnnotation,5,non-flaky,strip indent,5,0.9506,4,0.7162,True,True,False,380,275,-105,-0.2344,True
ReactiveCouchbaseRepositoryQueryCollectionIntegrationTests.testScopeCollectionAnnotation,5,non-flaky,add blank lines,5,0.9506,5,0.9504,False,True,True,380,379,-1,-0.0002,True
ReactiveCouchbaseRepositoryQueryCollectionIntegrationTests.testScopeCollectionAnnotation,5,non-flaky,remove blank lines,5,0.9506,5,0.9504,False,True,True,380,379,-1,-0.0001,True
ReactiveCouchbaseRepositoryQueryCollectionIntegrationTests.testScopeCollectionAnnotation,5,non-flaky,trailing newline,5,0.9506,5,0.9504,False,True,True,380,380,0,-0.0002,True
ReactiveCouchbaseRepositoryQueryCollectionIntegrationTests.testScopeCollectionAnnotation,5,non-flaky,trailing spaces,5,0.9506,5,0.9512,False,True,True,380,401,21,0.0006,True
ReactiveCouchbaseRepositoryQueryCollectionIntegrationTests.testScopeCollectionAnnotation,5,non-flaky,CRLF endings,5,0.9506,5,0.9507,False,True,True,380,402,22,0.0001,True
MaterializedViewSupervisorSpecTest.testSuspendResuume,5,non-flaky,indent +2,5,0.9503,5,0.9509,False,True,True,512,512,0,0.0007,True
MaterializedViewSupervisorSpecTest.testSuspendResuume,5,non-flaky,indent +4,5,0.9503,5,0.9505,False,True,True,512,512,0,0.0003,True
MaterializedViewSupervisorSpecTest.testSuspendResuume,5,non-flaky,indent +8,5,0.9503,5,0.9506,False,True,True,512,512,0,0.0004,True
MaterializedViewSupervisorSpecTest.testSuspendResuume,5,non-flaky,spaces to tabs,5,0.9503,5,0.9511,False,True,True,512,512,0,0.0009,True
MaterializedViewSupervisorSpecTest.testSuspendResuume,5,non-flaky,tabs to spaces,5,0.9503,5,0.9503,False,True,True,512,512,0,0.0,True
MaterializedViewSupervisorSpecTest.testSuspendResuume,5,non-flaky,strip indent,5,0.9503,3,0.4724,True,True,False,512,512,0,-0.4779,True
MaterializedViewSupervisorSpecTest.testSuspendResuume,5,non-flaky,add blank lines,5,0.9503,5,0.9497,False,True,True,512,512,0,-0.0006,True
MaterializedViewSupervisorSpecTest.testSuspendResuume,5,non-flaky,remove blank lines,5,0.9503,5,0.9503,False,True,True,512,512,0,0.0,True
MaterializedViewSupervisorSpecTest.testSuspendResuume,5,non-flaky,trailing newline,5,0.9503,5,0.9503,False,True,True,512,512,0,0.0,True
MaterializedViewSupervisorSpecTest.testSuspendResuume,5,non-flaky,trailing spaces,5,0.9503,5,0.9504,False,True,True,512,512,0,0.0002,True
MaterializedViewSupervisorSpecTest.testSuspendResuume,5,non-flaky,CRLF endings,5,0.9503,5,0.9506,False,True,True,512,512,0,0.0004,True
TokenSequenceMatcherITest.testTokenSequenceMatcherBeginEnd,5,non-flaky,indent +2,5,0.9527,5,0.9514,False,True,True,460,512,52,-0.0013,True
TokenSequenceMatcherITest.testTokenSequenceMatcherBeginEnd,5,non-flaky,indent +4,5,0.9527,5,0.9515,False,True,True,460,512,52,-0.0011,True
TokenSequenceMatcherITest.testTokenSequenceMatcherBeginEnd,5,non-flaky,indent +8,5,0.9527,5,0.9511,False,True,True,460,512,52,-0.0016,True
TokenSequenceMatcherITest.testTokenSequenceMatcherBeginEnd,5,non-flaky,spaces to tabs,5,0.9527,5,0.9518,False,True,True,460,400,-60,-0.0008,True
TokenSequenceMatcherITest.testTokenSequenceMatcherBeginEnd,5,non-flaky,tabs to spaces,5,0.9527,5,0.9524,False,True,True,460,459,-1,-0.0002,True
TokenSequenceMatcherITest.testTokenSequenceMatcherBeginEnd,5,non-flaky,strip indent,5,0.9527,4,0.4808,True,True,False,460,378,-82,-0.4719,True
TokenSequenceMatcherITest.testTokenSequenceMatcherBeginEnd,5,non-flaky,add blank lines,5,0.9527,5,0.9523,False,True,True,460,470,10,-0.0003,True
TokenSequenceMatcherITest.testTokenSequenceMatcherBeginEnd,5,non-flaky,remove blank lines,5,0.9527,5,0.9523,False,True,True,460,459,-1,-0.0004,True
TokenSequenceMatcherITest.testTokenSequenceMatcherBeginEnd,5,non-flaky,trailing newline,5,0.9527,5,0.9525,False,True,True,460,460,0,-0.0002,True
TokenSequenceMatcherITest.testTokenSequenceMatcherBeginEnd,5,non-flaky,trailing spaces,5,0.9527,5,0.9508,False,True,True,460,512,52,-0.0019,True
TokenSequenceMatcherITest.testTokenSequenceMatcherBeginEnd,5,non-flaky,CRLF endings,5,0.9527,5,0.9513,False,True,True,460,512,52,-0.0013,True
UpsertTableSegmentUploadIntegrationTest.testSegmentAssignment,5,non-flaky,indent +2,5,0.9511,5,0.9519,False,True,True,170,191,21,0.0008,True
UpsertTableSegmentUploadIntegrationTest.testSegmentAssignment,5,non-flaky,indent +4,5,0.9511,5,0.9517,False,True,True,170,213,43,0.0006,True
UpsertTableSegmentUploadIntegrationTest.testSegmentAssignment,5,non-flaky,indent +8,5,0.9511,5,0.9508,False,True,True,170,257,87,-0.0003,True
UpsertTableSegmentUploadIntegrationTest.testSegmentAssignment,5,non-flaky,spaces to tabs,5,0.9511,5,0.9485,False,True,True,170,153,-17,-0.0027,True
UpsertTableSegmentUploadIntegrationTest.testSegmentAssignment,5,non-flaky,tabs to spaces,5,0.9511,5,0.9511,False,True,True,170,169,-1,-0.0,True
UpsertTableSegmentUploadIntegrationTest.testSegmentAssignment,5,non-flaky,strip indent,5,0.9511,4,0.9022,True,True,False,170,141,-29,-0.049,True
UpsertTableSegmentUploadIntegrationTest.testSegmentAssignment,5,non-flaky,add blank lines,5,0.9511,5,0.9519,False,True,True,170,169,-1,0.0007,True
UpsertTableSegmentUploadIntegrationTest.testSegmentAssignment,5,non-flaky,remove blank lines,5,0.9511,5,0.9511,False,True,True,170,169,-1,-0.0,True
UpsertTableSegmentUploadIntegrationTest.testSegmentAssignment,5,non-flaky,trailing newline,5,0.9511,5,0.9512,False,True,True,170,170,0,0.0001,True
UpsertTableSegmentUploadIntegrationTest.testSegmentAssignment,5,non-flaky,trailing spaces,5,0.9511,5,0.9505,False,True,True,170,181,11,-0.0006,True
UpsertTableSegmentUploadIntegrationTest.testSegmentAssignment,5,non-flaky,CRLF endings,5,0.9511,5,0.9513,False,True,True,170,182,12,0.0001,True
AsyncStreamingInputPlusTest.consumeUntil_SingleBuffer_AllBytes_HappyPath,5,non-flaky,indent +2,5,0.9497,5,0.9504,False,True,True,61,68,7,0.0007,True
AsyncStreamingInputPlusTest.consumeUntil_SingleBuffer_AllBytes_HappyPath,5,non-flaky,indent +4,5,0.9497,5,0.9506,False,True,True,61,76,15,0.0009,True
AsyncStreamingInputPlusTest.consumeUntil_SingleBuffer_AllBytes_HappyPath,5,non-flaky,indent +8,5,0.9497,5,0.9509,False,True,True,61,92,31,0.0013,True
AsyncStreamingInputPlusTest.consumeUntil_SingleBuffer_AllBytes_HappyPath,5,non-flaky,spaces to tabs,5,0.9497,5,0.9402,False,True,True,61,48,-13,-0.0095,True
AsyncStreamingInputPlusTest.consumeUntil_SingleBuffer_AllBytes_HappyPath,5,non-flaky,tabs to spaces,5,0.9497,5,0.9497,False,True,True,61,60,-1,0.0,True
AsyncStreamingInputPlusTest.consumeUntil_SingleBuffer_AllBytes_HappyPath,5,non-flaky,strip indent,5,0.9497,4,0.9507,True,True,False,61,42,-19,0.001,True
AsyncStreamingInputPlusTest.consumeUntil_SingleBuffer_AllBytes_HappyPath,5,non-flaky,add blank lines,5,0.9497,5,0.9492,False,True,True,61,60,-1,-0.0004,True
